code,name,final_score,beta_mkt_std,beta_smb_std,beta_hml_std,beta_mkt,beta_smb,beta_hml
600009,上海机场,-0.10540605288204577,-0.10539918650828842,-0.10541549725636042,-0.10540032675671691,0.5222962042121435,-0.5734154695905238,0.02670859029136
300628,亿联网络,-0.10540616773993719,-0.10539934687226558,-0.10539980940262605,-0.1054214663906903,0.4942524699341489,-0.2308908715695528,-0.1997640288040474
002027,分众传媒,-0.10540665781730099,-0.10539650062202288,-0.10542839989479161,-0.10538782557592496,0.9919919680060464,-0.8551283869145163,0.1606359401830513
000333,美的集团,-0.10540673689298566,-0.10539823611616124,-0.10543003619757864,-0.10538417193035275,0.6884965239419405,-0.890855004707968,0.1997780881988555
300015,爱尔眼科,-0.10540723790947928,-0.10539430719150286,-0.10542215360817071,-0.10540028102920053,1.3755692760464333,-0.7187485576418613,0.0271984772218293
001979,招商蛇口,-0.10540736965117228,-0.1053970442707063,-0.10542891047018613,-0.10538897393961982,0.896921120494454,-0.8662761598816416,0.1483333178209002
688126,沪硅产业,-0.10540752784973037,-0.10540195495078142,-0.10538018432684422,-0.10544955877919418,0.0381633770157694,0.1975980286419481,-0.5007227307912328
002459,晶澳科技,-0.10540782435582927,-0.10540761125590267,-0.10537998567710147,-0.10544515569405959,-0.9509859359208436,0.2019352964694198,-0.4535517048507769
600436,片仔癀,-0.10540804427868153,-0.10539805630106745,-0.10541108992173381,-0.10541397139889257,0.7199417824000014,-0.4771868492269765,-0.1194688626402578
002236,大华股份,-0.10540828236802796,-0.10539736968390702,-0.10541486707964874,-0.10541041543665454,0.8400143170235401,-0.5596563519633493,-0.0813732133749277
600690,青岛海尔,-0.1054083361989859,-0.10539691000198068,-0.10543872292329048,-0.10537924676358502,0.9204014340288332,-1.080518758779092,0.2525422665555512
300896,爱美客,-0.10540866247728714,-0.1053935612050539,-0.10543074255802783,-0.1053943236418661,1.5060240460126129,-0.9062774986330648,0.0910210161690116
601100,恒立液压,-0.10540912551907405,-0.10539767304695631,-0.10540630437490357,-0.10542433951675242,0.7869635452995649,-0.3727004400539907,-0.2305443339454372
600600,青岛啤酒,-0.10541020630095643,-0.10539689762112253,-0.10543396585850769,-0.105391835570722,0.922566543063218,-0.9766542193666918,0.1176761602083392
605499,东鹏饮料,-0.10541031633243364,-0.1053996859188633,-0.10540319593173299,-0.10543044061360483,0.4349615190414336,-0.3048314845229603,-0.2959064582498519
000963,华东医药,-0.10541046973687782,-0.10540048958124841,-0.10538750175942335,-0.1054510738624465,0.2944206396107171,0.0378310716599316,-0.5169540843110936
600845,宝信软件,-0.10541138549154058,-0.10540169609533498,-0.10539499197564613,-0.10544293290893882,0.0834308584386058,-0.125708399337266,-0.4297386166668907
300759,康龙化成,-0.1054116810978098,-0.10539416548666257,-0.10542237241121742,-0.10541494162441353,1.4003499840180234,-0.7235258475690228,-0.1298630593953924
600176,中国巨石,-0.10541192710544828,-0.10539671025329174,-0.10542084546786908,-0.10541525280771044,0.9553325903537384,-0.6901869558729665,-0.1331968208199842
600588,用友软件,-0.10541196639811262,-0.10541027729013444,-0.1053654357184545,-0.10547569641230167,-1.4172100649386403,0.5196153833168271,-0.7807397942020182
600519,贵州茅台,-0.10541252396315039,-0.10539774029666185,-0.10543436003036392,-0.10539819287335415,0.7752032179134531,-0.9852604671614732,0.049569258296027
600660,福耀玻璃,-0.10541335836745211,-0.1053993111144635,-0.10541353931454646,-0.10542716435764825,0.5005056342526878,-0.5306662673017198,-0.2608073516027603
603369,今世缘,-0.1054133960197204,-0.10539579697677799,-0.10543171136424036,-0.10540657460330288,1.11504229778997,-0.927430166431553,-0.0402256897350368
300979,华利集团,-0.10541342223708448,-0.10539742481638367,-0.1054377871674623,-0.10539693308394822,0.8303729963664261,-1.0600877046450683,0.0630656039106554
601111,中国国航,-0.10541365436538125,-0.10539898413999095,-0.10542453976890254,-0.10541381071940982,0.5576854659506449,-0.7708473825878497,-0.1177474750638576
002415,海康威视,-0.10541428066933928,-0.10539902865551046,-0.10542659178299178,-0.10541311786496478,0.549900791220479,-0.8156505349469809,-0.1103248034595861
688012,中微公司,-0.10541547725965102,-0.10540132643836464,-0.1053738072926468,-0.105485188036943,0.148074814235788,0.3368325671599873,-0.8824252394041061
000425,徐工科技,-0.10541558549724389,-0.10540904060539087,-0.10540956064564458,-0.10543016352456265,-1.2009441743624398,-0.4437970250614976,-0.2929379545765327
600026,中远海能,-0.10541562555679998,-0.10540379119712694,-0.10540307412704109,-0.10544419515615154,-0.2829511619114019,-0.3021720319396198,-0.4432612931981295
300124,汇川技术,-0.10541588426133647,-0.10540611042684919,-0.10540148759201133,-0.10544485365492393,-0.6885276711571241,-0.2675320306680923,-0.4503159064349672
603501,韦尔股份,-0.1054166227540227,-0.10541782704911337,-0.10540542942649773,-0.10543034289563201,-2.7374781103754566,-0.3535970396731066,-0.2948595884096286
002594,比亚迪,-0.10541675386949878,-0.10541028430442272,-0.10541204604941194,-0.10542950052802398,-1.418436692264612,-0.4980626971382109,-0.2858351559777315
603288,海天味业,-0.10541693774187968,-0.1053967850011786,-0.10544018063605458,-0.10540609995701428,0.9422610145929394,-1.1123460875524551,-0.0351407205127907
300442,润泽科技,-0.10541884596020187,-0.10542365356447884,-0.10540224253487038,-0.10543617625636695,-3.756393028684743,-0.2840152605410968,-0.357353408569202
000661,长春高新,-0.1054189078985451,-0.10539681992966092,-0.10541218705235725,-0.10544995699567981,0.9361528779997648,-0.5011413194902139,-0.5049888940833684
600809,山西汾酒,-0.10541891125108857,-0.10539686612061135,-0.1054354243298818,-0.1054189389431748,0.9280752114152768,-1.0084981114380174,-0.1726870387680228
000858,五粮液,-0.10541944948982962,-0.10539652852700868,-0.10543401364634444,-0.10542295157729745,0.9871120690405631,-0.977697606808346,-0.2156750943024731
300316,晶盛机电,-0.10542076849197374,-0.10539906552975262,-0.1053740077831283,-0.10550481906598874,0.5434523888601278,0.3324551091120172,-1.0927359084119157
600233,圆通速递,-0.10542157198626301,-0.10540046620160266,-0.10541619970424454,-0.10544984081361461,0.298509167371691,-0.5887525375680853,-0.5037442151722351
002304,洋河股份,-0.10542200386811659,-0.10539800366544835,-0.1054339810430486,-0.10543003450420885,0.7291464637901999,-0.9769857547607356,-0.2915557368200656
002600,领益智造,-0.1054224817837441,-0.105402612386362,-0.10537577967135826,-0.10550462066430728,-0.0768060135853296,0.2937681533317198,-1.0906103962821336
601021,春秋航空,-0.10542263368329638,-0.10540987975894187,-0.10544379083666486,-0.10540717806982627,-1.3476915899662452,-1.1911702870734395,-0.0466907328033337
601127,赛力斯,-0.10542352285398729,-0.10539645374047976,-0.10540105238009004,-0.10548055259935779,1.000190402353671,-0.2580297245576162,-0.8327649807685501
300832,新产业,-0.10542353920760245,-0.10540436391529662,-0.10539118365077874,-0.1054858552423399,-0.3831055510233354,-0.0425584053082788,-0.8895731282415337
603986,兆易创新,-0.10542376021910181,-0.1053970762094749,-0.10541646946599137,-0.10546016523287595,0.8913358116487915,-0.5946424467586479,-0.6143515357008884
000596,古井贡酒,-0.10542504068340355,-0.10539801943020483,-0.1054340283152273,-0.10544007842750389,0.7263895937657825,-0.9780178834560328,-0.3991580546977241
000568,泸州老窖,-0.10542548693025733,-0.10539607682185254,-0.1054431662273767,-0.10543132464250295,1.0661042441909765,-1.177532727151405,-0.3053772154145264
000100,TCL集团,-0.10542657744603937,-0.10544332264141047,-0.10541798547017218,-0.10542128821849123,-7.19603313223815,-0.6277424954604243,-0.1978552386790101
300750,宁德时代,-0.10543005256753823,-0.10539702212092397,-0.10542408255296795,-0.10547104303357954,0.9007945752506784,-0.7608646464625468,-0.730887329009339
002241,歌尔声学,-0.10543069690143814,-0.10539988350373362,-0.10539883880551103,-0.1055039877603788,0.4004087616234276,-0.2096991016630868,-1.0838299851121669
601689,拓普集团,-0.10543616694985755,-0.10539966514005202,-0.10538426830481679,-0.10554186695305076,0.4385952245165309,0.1084294950064789,-1.4896364425198028
002460,赣锋锂业,-0.10543788536029006,-0.10540729424263694,-0.10541017294468599,-0.10550542636541527,-0.895548075467421,-0.4571658061951517,-1.0992420140463053
002049,紫光国微,-0.10544077215501599,-0.1054307477220769,-0.10540442801403643,-0.10549925544259452,-4.996987544635155,-0.3317324553540216,-1.033131831854171
300014,亿纬锂能,-0.10544413531860553,-0.10539531643656809,-0.10541740925470737,-0.10552858895250716,1.199077018035264,-0.6151615539368449,-1.347386885917128
601360,三六零,-0.1054551837300224,-0.10546713272090337,-0.10543263645421745,-0.10547329777354801,-11.359833221952377,-0.9476283450928332,-0.7550427551005593
000708,中信特钢,-0.10550225019092913,-0.10551012136146418,-0.10550849608363173,-0.10548605116345727,-18.87749419730577,-2.6039281494602227,-0.8916720656520248
600029,南方航空,-0.10552965054522426,-0.10552908480114508,-0.10554756430200929,-0.10550633128025676,-22.193735618011463,-3.4569336670904423,-1.1089365259980006
600522,中天科技,-0.10556663438055236,-0.10554190616526865,-0.1055348388155636,-0.10563375668248773,-24.43587836700693,-3.1790886410441863,-2.474067285539633
688187,时代电气,-0.10562255376920632,-0.10560871549920557,-0.1056046630456428,-0.10566024633729175,-36.11919554044708,-4.7036130753611065,-2.7578556193369943
002601,龙蟒佰利,-0.10565712163077264,-0.10566239835337557,-0.10565855377589216,-0.10564993538134371,-45.50701270736691,-5.8802495374482495,-2.6473925336532464
601318,中国平安,-0.10567838699695879,-0.1056911003453725,-0.10570742563380366,-0.10562695546608523,-50.526288551762846,-6.947305220726667,-2.4012046572817702
688169,石头科技,-0.10573559888723581,-0.1057139547800906,-0.10575449243469584,-0.10573205159776763,-54.522969762256245,-7.974949749336865,-3.527118011735688
300347,泰格医药,-0.105838174395263,-0.10583656234218447,-0.10584058226611573,-0.10583657595387118,-75.96403123365562,-9.854613175585856,-4.646905833786885
601377,兴业证券,-0.10596864391734548,-0.1059737748631668,-0.1059851634645069,-0.10594148690864222,-99.95914252031302,-13.01136219294204,-5.770835355400078
601888,中国国旅,-0.10602905170475903,-0.1060005182115357,-0.106057723884925,-0.10601935562442771,-104.63589953706148,-14.59562790938852,-6.605056611630503
688082,盛美上海,-0.10686897649580157,-0.10684959395702417,-0.1068312411377072,-0.10693867284537151,-253.11846408684588,-31.48440635914397,-16.453863789118707
300803,指南针,-0.10697194047374506,-0.10693657316396814,-0.1069746471301807,-0.10700369890827449,-268.32899833914087,-34.61549623017272,-17.150499444855967
600547,山东黄金,-0.10830344072056887,-0.10830326928630722,-0.10829740087423802,-0.10831166528327169,-507.330696695755,-63.49616417470372,-31.16297340760945
601899,紫金矿业,-0.10938492224121422,-0.10936738339868368,-0.10938534969829067,-0.10940189114097615,-693.4182079911998,-87.2501613712872,-42.842754888717394
002475,立讯精密,-0.11238185861764097,-0.11234270821867602,-0.1123496839261232,-0.11246390860529625,-1213.7296901981565,-151.9726789942874,-75.64668686470056
000792,盐湖股份,-0.11975546383722932,-0.11975986353371597,-0.11976082943722026,-0.11974391000742136,-2510.80860064048,-313.7857402358073,-153.63862308424203
600362,江西铜业,-0.13686052853786676,-0.1368465859023361,-0.13685962449385233,-0.13687567656541666,-5498.8581009630825,-687.1164712964953,-337.17425321876453
000977,浪潮信息,-0.16333085875496783,-0.1633478636638979,-0.1633064044118591,-0.16334645963684946,-10133.282893793626,-1264.54872007715,-620.7604108238787
600489,中金黄金,-0.1704611959667594,-0.1704468292239537,-0.17045013892501096,-0.1704903054318964,-11374.718204610654,-1420.5231977795436,-697.2936880629321
002916,深南电路,-0.1957527420665658,-0.1957244524272373,-0.1957387213832668,-0.19579972595029282,-15795.155767324692,-1972.667658565235,-968.4379642505866
002466,天齐锂业,-0.22501037103159965,-0.224995895899924,-0.22498681666514078,-0.22505625198522047,-20914.014736023804,-2611.2631126630063,-1281.8682764831303
000975,山金国际,-0.24811566368068555,-0.24811809093945789,-0.24809232850687318,-0.2481443499869964,-24957.520672605635,-3115.7429662922,-1529.2151336223867
603799,华友钴业,-0.3186588770940887,-0.3186320998483202,-0.3186387615858917,-0.31871247501745315,-37288.69481708758,-4656.035796745103,-2285.2238762719967
603993,洛阳钼业,-0.5748704563878879,-0.5748435844525359,-0.5748708313770767,-0.5748968283376549,-82093.81203222524,-10250.541469192078,-5029.77193896346
002709,天赐材料,-0.7133093470140847,-0.7132473604662212,-0.7132648223143705,-0.7134306998282338,-106297.24466480284,-13272.200576743418,-6513.909684649253
601872,招商轮船,-1.4801325857313392,-1.4801223008124502,-1.4801127457535226,-1.4801693239539835,-240404.9004736055,-30015.362590306915,-14728.115502304488
601138,工业富联,-1.5824588294264177,-1.5824504876287664,-1.5824273253826824,-1.582509176615715,-4681241.385214344,-584466.112026732,-286782.35841245827
600515,海南机场,-1.5824588294264177,-1.5824504876287664,-1.5824273253826824,-1.582509176615715,-1528729.5631237605,-190866.42480191987,-93652.63035740652
002384,东山精密,-1.5824588294264177,-1.5824504876287664,-1.5824273253826824,-1.582509176615715,-294631.24933962483,-36784.78817008577,-18050.49384239868
