code,date,收盘,ret,换手率,mkt_cap,PB
688031,2025-12-11,71.0,-0.044199999999999996,5.7,8600650036.0,0.535881282293746
688031,2025-12-12,75.05,0.057,7.87,9091250495.8,1.4736857592417738
688031,2025-12-15,88.01,0.1727,20.22,10661171967.16,4.019633450991158
688031,2025-12-16,92.7,0.0533,18.3,11229299413.2,4.519645027106232
688031,2025-12-17,97.99,0.0571,17.09,11870108408.84,0.5147494804432986
688031,2025-12-18,105.55,0.07719999999999999,17.24,12785895933.8,1.7172519600340244
688031,2025-12-19,97.03,-0.08070000000000001,17.47,11753817929.48,2.139480099908926
688031,2025-12-22,95.88,-0.011899999999999999,15.67,11614511626.08,0.9740764873099345
688031,2025-12-23,96.64,0.0079,12.97,11706574922.24,3.7483398972349216
688031,2025-12-24,103.0,0.0658,13.43,12476999348.0,1.0363071484644975
688031,2025-12-25,102.49,-0.005,10.63,12415220030.84,2.6569163019986863
688031,2025-12-26,104.82,0.0227,10.12,12697466715.119999,3.1496781552244917
688031,2025-12-29,99.99,-0.0461,9.92,12112380240.84,1.89632741920972
688031,2025-12-30,97.54,-0.0245,8.17,11815597246.640001,2.792431941309055
688031,2025-12-31,108.19,0.1092,13.63,13105694752.039999,3.903384857963715
300071,2022-01-04,2.76,0.0222,1.05,2660320767.3599997,2.6161468617164054
300071,2022-01-05,2.85,0.0326,1.53,2747070357.6,0.6533902804043684
300071,2022-01-06,2.78,-0.0246,1.31,2679598454.08,3.604340238459682
300071,2022-01-07,2.67,-0.039599999999999996,1.17,2573571177.12,3.3981478539869165
300071,2022-01-10,2.7,0.011200000000000002,0.76,2602487707.2000003,2.926329979418437
300071,2022-01-11,2.68,-0.0074,0.53,2583210020.48,2.4805794336309854
300071,2022-01-12,2.66,-0.0075,0.59,2563932333.76,4.758253569244866
300071,2022-01-13,2.58,-0.0301,1.04,2486821586.88,3.411009347798648
300071,2022-01-14,2.49,-0.0349,1.06,2400071996.6400003,0.690076936495739
300071,2022-01-17,2.48,-0.004,1.13,2390433153.28,2.492832487237296
300071,2022-01-18,2.51,0.0121,0.87,2419349683.3599997,1.755249811050372
300071,2022-01-19,2.53,0.008,0.6,2438627370.08,1.1312699540686753
300071,2022-01-20,2.47,-0.023700000000000002,0.66,2380794309.92,3.1620230974900845
300071,2022-01-21,2.56,0.0364,0.9,2467543900.16,4.248888772830073
300071,2022-01-24,2.57,0.0039000000000000003,0.78,2477182743.52,1.8030055914171859
300071,2022-01-25,2.47,-0.038900000000000004,1.31,2380794309.92,0.5603498284973246
300071,2022-01-26,2.51,0.016200000000000003,0.72,2419349683.3599997,1.044224941156544
300071,2022-01-27,2.43,-0.0319,0.85,2342238936.48,1.3744297218930912
300071,2022-01-28,2.51,0.0329,0.54,2419349683.3599997,2.4136475638294437
300071,2022-02-07,2.54,0.012,0.62,2448266213.44,3.9096075017641883
300071,2022-02-08,2.56,0.0079,0.55,2467543900.16,4.5381612067687
300071,2022-02-09,2.55,-0.0039000000000000003,0.67,2457905056.7999997,1.9602466812456882
300071,2022-02-10,2.62,0.0275,0.95,2525376960.32,1.219456689961849
300071,2022-02-11,2.58,-0.015300000000000001,0.68,2486821586.88,3.39327625665572
300071,2022-02-14,2.63,0.0194,0.82,2535015803.68,3.403161877617237
300071,2022-02-15,2.6,-0.011399999999999999,0.61,2506099273.6,2.12260291104086
300071,2022-02-16,2.61,0.0038,0.5,2515738116.96,2.7657370845707745
300071,2022-02-17,2.56,-0.0192,0.8,2467543900.16,2.5631192079276737
300071,2022-02-18,2.55,-0.0039000000000000003,0.49,2457905056.7999997,2.696614563261004
300071,2022-02-21,2.56,0.0039000000000000003,0.66,2467543900.16,1.7208195128770143
300071,2022-02-22,2.52,-0.015600000000000001,0.81,2428988526.72,1.6035231364929414
300071,2022-02-23,2.54,0.0079,0.63,2448266213.44,3.943809039176646
300071,2022-02-24,2.52,-0.0079,1.45,2428988526.72,2.394607335587264
300071,2022-02-25,2.53,0.004,0.86,2438627370.08,1.2026907689325492
300071,2022-02-28,2.5,-0.011899999999999999,0.8,2409710840.0,2.0872252465128196
300071,2022-03-01,2.53,0.012,0.56,2438627370.08,3.6090609380582483
300071,2022-03-02,2.55,0.0079,0.62,2457905056.7999997,3.1348710420796064
300071,2022-03-03,2.56,0.0039000000000000003,0.82,2467543900.16,0.8143418287898481
300071,2022-03-04,2.66,0.0391,1.61,2563932333.76,4.959668758036727
300071,2022-03-07,2.66,0.0,1.31,2563932333.76,4.572013133612964
300071,2022-03-08,2.57,-0.0338,1.14,2477182743.52,3.187364725475309
300071,2022-03-09,2.47,-0.038900000000000004,2.16,2380794309.92,3.9458618832791874
300071,2022-03-10,2.47,0.0,1.0,2380794309.92,1.675040090112574
300071,2022-03-11,2.49,0.008100000000000001,0.8,2400071996.6400003,4.214324154055802
300071,2022-03-14,2.4,-0.0361,0.56,2313322406.4,1.8074562444214857
300071,2022-03-15,2.29,-0.0458,0.98,2207295129.44,0.6593182409433458
300071,2022-03-16,2.36,0.030600000000000002,0.81,2274767032.96,2.039987193711042
300071,2022-03-17,2.4,0.0169,0.67,2313322406.4,3.2760058745336478
300071,2022-03-18,2.43,0.0125,0.6,2342238936.48,4.544025599781547
300071,2022-03-21,2.45,0.008199999999999999,0.63,2361516623.2000003,3.0039600421021913
300071,2022-03-22,2.52,0.0286,0.6,2428988526.72,2.450915962528472
300071,2022-03-23,2.55,0.011899999999999999,0.83,2457905056.7999997,3.699329676454245
300071,2022-03-24,2.49,-0.0235,0.64,2400071996.6400003,4.856019473511523
300071,2022-03-25,2.58,0.0361,1.2,2486821586.88,1.2338741365688546
300071,2022-03-28,2.66,0.031,1.45,2563932333.76,4.538537464329511
300071,2022-03-29,2.75,0.0338,2.0,2650681924.0,1.0064119501077986
300071,2022-03-30,2.71,-0.014499999999999999,1.88,2612126550.56,2.3666688396840065
300071,2022-03-31,2.74,0.0111,1.27,2641043080.6400003,1.6514173639603342
300071,2022-04-01,2.84,0.0365,1.49,2737431514.24,0.6699985622796129
300071,2022-04-06,2.87,0.0106,1.18,2766348044.32,1.0485829024245858
300071,2022-04-07,2.77,-0.0348,1.02,2669959610.72,1.6916307432669053
300071,2022-04-08,2.88,0.0397,0.99,2775986887.68,2.18751893817795
300071,2022-04-11,3.01,0.0451,2.18,2901291851.3599997,3.9478666304939187
300071,2022-04-12,3.04,0.01,1.23,2930208381.44,4.1375985032601506
300071,2022-04-13,3.02,-0.0066,1.28,2910930694.72,3.0956435509377225
300071,2022-04-14,3.02,0.0,1.87,2910930694.72,4.462847987831401
300071,2022-04-15,3.17,0.049699999999999994,2.38,3055513345.12,0.9780494817695408
300071,2022-04-18,3.05,-0.0379,1.98,2939847224.7999997,0.9001728423730536
300071,2022-04-19,2.9,-0.0492,2.18,2795264574.4,0.8102114308007538
300071,2022-04-20,2.93,0.0103,1.29,2824181104.48,4.097118798028505
300071,2022-04-21,2.78,-0.0512,1.84,2679598454.08,2.8441323904307323
300071,2022-04-22,2.86,0.0288,2.0,2756709200.96,2.455513844234373
300071,2022-04-25,2.72,-0.049,1.45,2621765393.92,3.858484075000057
300071,2022-04-26,2.52,-0.0735,2.56,2428988526.72,3.1267520137152616
300071,2022-04-27,2.76,0.09519999999999999,1.79,2660320767.3599997,3.457748997001567
300071,2022-04-28,2.71,-0.0181,2.37,2612126550.56,3.583195822360212
300071,2022-04-29,2.76,0.018500000000000003,1.38,2660320767.3599997,2.884045509595396
300071,2022-05-05,2.85,0.0326,1.08,2747070357.6,2.631076645571057
300071,2022-05-06,2.85,0.0,0.93,2747070357.6,4.564470320986557
300071,2022-05-09,2.94,0.0316,1.19,2833819947.84,0.5790448146095788
300071,2022-05-10,2.93,-0.0034000000000000002,1.07,2824181104.48,4.9162220622770025
300071,2022-05-11,3.14,0.0717,2.0,3026596815.04,4.05027654782635
300071,2022-05-12,3.13,-0.0032,1.43,3016957971.68,3.270192902238175
300071,2022-05-13,3.18,0.016,1.55,3065152188.48,2.8495915487270795
300071,2022-05-16,3.28,0.031400000000000004,1.85,3161540622.08,1.5670637044791935
300071,2022-05-17,3.25,-0.0091,2.91,3132624092.0,2.3708107026679985
300071,2022-05-18,3.34,0.0277,2.38,3219373682.24,3.68430607477019
300071,2022-05-20,3.58,0.0719,12.57,3450705922.88,1.0727221961377675
300071,2022-05-23,3.51,-0.0196,8.15,3383234019.3599997,1.746270297090314
300071,2022-05-24,3.09,-0.1197,8.49,2978402598.24,3.077665295016199
300071,2022-05-25,3.12,0.0097,4.08,3007319128.32,2.1312549057629595
300071,2022-05-26,3.08,-0.0128,4.54,2968763754.88,3.2896396601702227
300071,2022-05-27,3.08,0.0,3.18,2968763754.88,2.504163532862507
300071,2022-05-30,3.01,-0.0227,2.34,2901291851.3599997,4.733416408740979
300071,2022-05-31,3.02,0.0033,2.43,2910930694.72,2.340796055442909
300071,2022-06-01,3.09,0.0232,2.25,2978402598.24,3.6532776591346363
300071,2022-06-02,2.99,-0.032400000000000005,2.28,2882014164.6400003,4.074642642663182
300071,2022-06-06,2.95,-0.0134,2.31,2843458791.2000003,0.9197118135820683
300071,2022-06-07,3.01,0.0203,3.22,2901291851.3599997,0.7861098646376116
300071,2022-06-08,2.98,-0.01,2.23,2872375321.28,1.623257526399214
300071,2022-06-09,2.94,-0.0134,1.77,2833819947.84,2.264308265671616
300071,2022-06-10,2.94,0.0,1.35,2833819947.84,1.3874822767504689
300071,2022-06-13,2.96,0.0068000000000000005,1.2,2853097634.56,1.5405903982837894
300071,2022-06-14,3.02,0.0203,3.04,2910930694.72,2.403931935008421
300071,2022-06-15,3.03,0.0033,3.24,2920569538.08,4.629946436098787
300071,2022-06-16,3.18,0.0495,4.15,3065152188.48,3.5058561638174495
300071,2022-06-17,3.13,-0.015700000000000002,2.05,3016957971.68,2.998280367210683
300071,2022-06-20,3.13,0.0,1.38,3016957971.68,1.7624736479787528
300071,2022-06-21,3.15,0.0064,2.05,3036235658.4,3.9345835737752988
300071,2022-06-22,3.17,0.0063,1.69,3055513345.12,2.7694807906765075
300071,2022-06-23,3.11,-0.0189,1.86,2997680284.96,1.0232163738268671
300071,2022-06-24,3.08,-0.0096,1.41,2968763754.88,2.292573874139718
300071,2022-06-27,3.11,0.0097,1.14,2997680284.96,3.127452869823248
300071,2022-06-28,3.26,0.0482,2.71,3142262935.3599997,4.178383868693803
300071,2022-06-29,3.2,-0.0184,1.73,3084429875.2000003,3.464925009239645
300071,2022-06-30,3.26,0.018799999999999997,2.16,3142262935.3599997,2.6457959766950023
300071,2022-07-01,3.18,-0.0245,1.8,3065152188.48,2.6203544467775646
300071,2022-07-04,3.24,0.0189,1.87,3122985248.6400003,1.9185759983146862
300071,2022-07-05,3.13,-0.034,1.91,3016957971.68,0.7186917012337082
300071,2022-07-06,3.04,-0.0288,1.66,2930208381.44,1.4381341594216643
300071,2022-07-07,3.16,0.0395,4.15,3045874501.76,3.814016087312746
300071,2022-07-08,3.3,0.0443,4.4,3180818308.7999997,1.5876495962790664
300071,2022-07-11,3.5,0.060599999999999994,7.09,3373595176.0,0.8657528633442687
300071,2022-07-12,3.54,0.011399999999999999,4.32,3412150549.44,1.7286112130289415
300071,2022-07-13,3.61,0.019799999999999998,4.31,3479622452.96,4.3133539416966205
300071,2022-07-14,3.55,-0.0166,2.78,3421789392.7999997,3.0445226583253238
300071,2022-07-15,3.43,-0.0338,3.69,3306123272.48,2.9306059641540596
300071,2022-07-18,3.49,0.0175,2.45,3363956332.6400003,1.172649653161882
300071,2022-07-19,3.56,0.020099999999999996,2.69,3431428236.16,3.0557008393609437
300071,2022-07-20,3.61,0.013999999999999999,2.56,3479622452.96,2.754437682663064
300071,2022-07-21,3.53,-0.0222,2.39,3402511706.08,3.388813500535909
300071,2022-07-22,3.47,-0.017,1.9,3344678645.92,4.520445623963799
300071,2022-07-25,3.44,-0.0086,1.59,3315762115.84,3.879044077471066
300071,2022-07-26,3.49,0.014499999999999999,1.38,3363956332.6400003,4.917428507897095
300071,2022-07-27,3.46,-0.0086,1.22,3335039802.56,3.3406379987303074
300071,2022-07-28,3.45,-0.0029,1.25,3325400959.2000003,3.1503241039994156
300071,2022-07-29,3.39,-0.0174,1.48,3267567899.04,3.355621318229666
300071,2022-08-01,3.35,-0.0118,1.08,3229012525.6,1.2718735168658692
300071,2022-08-02,3.13,-0.06570000000000001,2.62,3016957971.68,0.6326960489796701
300071,2022-08-03,3.09,-0.0128,1.84,2978402598.24,1.070301212825556
300071,2022-08-04,3.19,0.032400000000000005,1.27,3074791031.84,3.8596035934483064
300071,2022-08-05,3.22,0.009399999999999999,1.25,3103707561.92,3.9681506506386546
300071,2022-08-08,3.33,0.0342,1.62,3209734838.88,0.7578323243930485
300071,2022-08-09,3.27,-0.018000000000000002,1.09,3151901778.72,1.2059525922869871
300071,2022-08-10,3.3,0.0092,1.3,3180818308.7999997,1.0671762964660068
300071,2022-08-11,3.39,0.0273,1.87,3267567899.04,4.420114645646645
300071,2022-08-12,3.4,0.0029,1.51,3277206742.4,4.168359282335551
300071,2022-08-15,3.35,-0.0147,1.38,3229012525.6,3.2893989254770646
300071,2022-08-16,3.37,0.006,1.3,3248290212.32,4.860769255386231
300071,2022-08-17,3.33,-0.011899999999999999,1.35,3209734838.88,3.977620240414798
300071,2022-08-18,3.24,-0.027000000000000003,2.03,3122985248.6400003,1.141578478858092
300071,2022-08-19,3.2,-0.0123,1.42,3084429875.2000003,3.6936129665654027
300071,2022-08-22,3.28,0.025,1.87,3161540622.08,3.6324686379017948
300071,2022-08-23,3.26,-0.0060999999999999995,1.29,3142262935.3599997,0.5872519007298805
300071,2022-08-24,3.18,-0.0245,1.27,3065152188.48,2.1494908452946744
300071,2022-08-25,3.17,-0.0031,1.04,3055513345.12,3.699102733812645
300071,2022-08-26,3.17,0.0,0.9,3055513345.12,1.1767831908141106
300071,2022-08-29,3.3,0.040999999999999995,1.75,3180818308.7999997,2.3082991342030823
300071,2022-08-30,3.21,-0.0273,2.1,3094068718.56,1.5112466151392525
300071,2022-08-31,3.15,-0.0187,2.11,3036235658.4,2.2637438969507278
300071,2022-09-01,3.04,-0.0349,1.45,2930208381.44,3.5208949221143624
300071,2022-09-02,3.12,0.0263,1.18,3007319128.32,1.1548899296798871
300071,2022-09-05,3.13,0.0032,1.11,3016957971.68,2.573326236239608
300071,2022-09-06,3.16,0.0096,0.88,3045874501.76,1.025789851896292
300071,2022-09-07,3.07,-0.0285,1.1,2959124911.52,0.6665932351269221
300071,2022-09-08,3.03,-0.013000000000000001,1.03,2920569538.08,1.0837501619954235
300071,2022-09-09,3.01,-0.0066,0.89,2901291851.3599997,3.130571905757809
300071,2022-09-13,2.97,-0.013300000000000001,1.46,2862736477.92,1.542429433828571
300071,2022-09-14,2.91,-0.0202,1.06,2804903417.76,3.3362559587965404
300071,2022-09-15,2.88,-0.0103,1.13,2775986887.68,2.2426718261037415
300071,2022-09-16,2.8,-0.0278,0.89,2698876140.7999997,3.0487425342115917
300071,2022-09-19,2.83,0.010700000000000001,1.0,2727792670.88,4.245314848239572
300071,2022-09-20,2.86,0.0106,0.92,2756709200.96,4.878972014337376
300071,2022-09-21,2.95,0.0315,1.09,2843458791.2000003,3.5249396504235144
300071,2022-09-22,2.91,-0.013600000000000001,0.84,2804903417.76,1.2320231903616259
300071,2022-09-23,2.86,-0.0172,0.78,2756709200.96,4.2130986011672515
300071,2022-09-26,2.81,-0.0175,0.65,2708514984.16,3.6970387016183484
300071,2022-09-27,2.85,0.014199999999999999,0.63,2747070357.6,2.1257384867717963
300071,2022-09-28,2.79,-0.021099999999999997,0.59,2689237297.44,1.284334913734762
300071,2022-09-29,2.81,0.0072,0.97,2708514984.16,2.914836073409579
300071,2022-09-30,2.98,0.0605,2.34,2872375321.28,3.9766453758773492
300071,2022-10-10,2.94,-0.0134,1.44,2833819947.84,1.038572205332737
300071,2022-10-11,2.94,0.0,1.01,2833819947.84,4.868876976696739
300071,2022-10-12,3.05,0.0374,1.15,2939847224.7999997,0.9754778431266675
300071,2022-10-13,3.05,0.0,1.08,2939847224.7999997,4.296150981791312
300071,2022-10-14,3.05,0.0,1.17,2939847224.7999997,1.2498458018098624
300071,2022-10-17,3.09,0.0131,1.46,2978402598.24,0.7236588377535558
300071,2022-10-18,3.1,0.0032,1.39,2988041441.6,3.143176331576241
300071,2022-10-19,3.06,-0.0129,1.05,2949486068.16,2.492479720610516
300071,2022-10-20,3.06,0.0,0.82,2949486068.16,3.87532210662173
300071,2022-10-21,2.99,-0.0229,0.88,2882014164.6400003,3.7415981569105607
300071,2022-10-24,2.97,-0.0067,1.19,2862736477.92,4.124666812329592
300071,2022-10-25,2.98,0.0034000000000000002,1.08,2872375321.28,1.3521111867790239
300071,2022-10-26,3.04,0.020099999999999996,0.87,2930208381.44,1.749706779831975
300071,2022-10-27,2.99,-0.016399999999999998,1.15,2882014164.6400003,2.4044968958061386
300071,2022-10-28,2.87,-0.0401,1.0,2766348044.32,2.113593959911938
300071,2022-10-31,2.9,0.0105,0.57,2795264574.4,3.109290739891741
300071,2022-11-01,2.93,0.0103,0.68,2824181104.48,3.916058333503309
300071,2022-11-02,3.03,0.0341,1.73,2920569538.08,1.7505417905163048
300071,2022-11-03,2.91,-0.039599999999999996,1.93,2804903417.76,1.7548602778792706
300071,2022-11-04,2.96,0.0172,1.09,2853097634.56,3.9629130537765147
300071,2022-11-07,3.01,0.0169,1.53,2901291851.3599997,4.288627302886377
300071,2022-11-08,3.18,0.0565,5.91,3065152188.48,0.9259184156469658
300071,2022-11-09,3.24,0.0189,4.95,3122985248.6400003,3.0662736298241375
300071,2022-11-10,3.89,0.2006,9.56,3749510067.04,0.6032839622632722
300071,2022-11-11,4.38,0.126,23.72,4221813391.68,4.903184194549808
300071,2022-11-14,5.26,0.2009,27.6,5070031607.36,3.1769114184515246
300071,2022-11-15,5.08,-0.0342,21.77,4896532426.88,1.1968050868847924
300071,2022-11-16,5.41,0.065,22.74,5214614257.76,4.01189621577166
300071,2022-11-17,5.48,0.0129,19.34,5282086161.280001,3.4429531710511148
300071,2022-11-18,4.88,-0.10949999999999999,19.33,4703755559.68,2.0560541160855617
300071,2022-11-21,5.02,0.0287,13.27,4838699366.719999,1.74090247993009
300071,2022-11-22,4.49,-0.1056,16.55,4327840668.64,2.9460413809913373
300071,2022-11-23,4.42,-0.015600000000000001,11.06,4260368765.12,3.196378859929617
300071,2022-11-24,4.34,-0.0181,9.05,4183258018.24,2.5546679426657475
300071,2022-11-25,4.48,0.0323,13.4,4318201825.280001,1.7311729694393496
300071,2022-11-28,4.6,0.0268,11.41,4433867945.599999,1.5723456265266744
300071,2022-11-29,4.43,-0.037000000000000005,11.87,4270007608.4799995,3.774745463799756
300071,2022-11-30,4.44,0.0023,9.56,4279646451.84,3.5841128469345134
300071,2022-12-01,4.52,0.018000000000000002,12.54,4356757198.719999,1.5435846900060368
300071,2022-12-02,4.32,-0.044199999999999996,10.86,4163980331.5200005,0.7978266854061808
300071,2022-12-05,4.24,-0.018500000000000003,8.43,4086869584.6400003,2.5058408341347285
300071,2022-12-06,4.2,-0.009399999999999999,5.4,4048314211.2000003,1.7452680115700319
300071,2022-12-07,4.26,0.0143,5.27,4106147271.3599997,2.428058713168914
300071,2022-12-08,4.11,-0.0352,5.71,3961564620.9600005,1.4251113344212594
300071,2022-12-09,4.08,-0.0073,4.64,3932648090.88,1.7266746144984155
300071,2022-12-12,4.09,0.0025,3.5,3942286934.24,3.201621595944884
300071,2022-12-13,3.97,-0.029300000000000003,4.58,3826620813.92,2.564854251931459
300071,2022-12-14,3.99,0.005,3.64,3845898500.6400003,3.227905785478959
300071,2022-12-15,4.02,0.0075,4.68,3874815030.72,2.643612458874755
300071,2022-12-16,3.91,-0.0274,3.96,3768787753.76,1.489877855407409
300071,2022-12-19,3.88,-0.0077,2.86,3739871223.68,1.3526085174543578
300071,2022-12-20,3.81,-0.018000000000000002,2.64,3672399320.16,2.1118311477010563
300071,2022-12-21,3.8,-0.0026,2.11,3662760476.7999997,2.3880371897715316
300071,2022-12-22,3.74,-0.0158,3.08,3604927416.6400003,3.873791618595089
300071,2022-12-23,3.9,0.042800000000000005,5.56,3759148910.4,4.8360895521635445
300071,2022-12-26,3.86,-0.0103,3.64,3720593536.96,2.060321086484125
300071,2022-12-27,3.82,-0.0104,3.03,3682038163.52,4.029813350363896
300071,2022-12-28,3.76,-0.015700000000000002,2.71,3624205103.3599997,3.6678470219951023
300071,2022-12-29,3.71,-0.013300000000000001,2.97,3576010886.56,4.818053449659679
300071,2022-12-30,4.33,0.1671,19.82,4173619174.88,1.2683679632566138
300071,2023-01-03,4.35,0.0046,17.67,4192896861.5999994,3.4350826881901657
300071,2023-01-04,4.53,0.0414,17.55,4366396042.08,1.9853806157337464
300071,2023-01-05,4.33,-0.044199999999999996,11.11,4173619174.88,3.3501091550137043
300071,2023-01-06,4.15,-0.0416,8.31,4000119994.4000006,4.638833746352322
300071,2023-01-09,4.14,-0.0024,5.09,3990481151.0399995,3.8730501420746193
300071,2023-01-10,4.09,-0.0121,4.66,3942286934.24,2.3646324860000636
300071,2023-01-11,3.99,-0.024399999999999998,4.66,3845898500.6400003,2.548739010043716
300071,2023-01-12,4.07,0.020099999999999996,5.95,3923009247.5200005,1.4227934543106726
300071,2023-01-13,3.95,-0.029500000000000002,5.12,3807343127.2000003,3.6676691508056405
300071,2023-01-16,3.92,-0.0076,3.91,3778426597.12,2.646077367690807
300071,2023-01-17,3.86,-0.015300000000000001,3.15,3720593536.96,3.382513644339257
300071,2023-01-18,4.13,0.0699,10.78,3980842307.68,0.9873170051330651
300071,2023-01-19,3.96,-0.0412,6.55,3816981970.56,1.2481992711137762
300071,2023-01-20,4.12,0.0404,6.11,3971203464.32,2.577008846303173
300071,2023-01-30,4.24,0.0291,8.64,4086869584.6400003,2.0370852696301567
300071,2023-01-31,4.4,0.0377,13.04,4241091078.4000006,2.59126517534926
300071,2023-02-01,4.76,0.0818,15.49,4588089439.36,1.5004353020963688
300071,2023-02-02,4.61,-0.0315,12.55,4443506788.96,4.901761212021079
300071,2023-02-03,5.53,0.1996,23.33,5330280378.08,2.9059321087199192
300071,2023-02-06,6.35,0.1483,36.67,6120665533.599999,0.5796124443386139
300071,2023-02-07,6.5,0.0236,30.12,6265248184.0,3.353333760564113
300071,2023-02-08,5.93,-0.0877,17.55,5715834112.48,4.559270843003285
300071,2023-02-09,5.82,-0.018500000000000003,15.07,5609806835.52,1.6715473967423229
300071,2023-02-10,5.7,-0.0206,14.56,5494140715.2,2.6140188658092205
300071,2023-02-13,5.69,-0.0018,13.5,5484501871.84,1.7667694654494257
300071,2023-02-14,5.29,-0.0703,14.32,5098948137.44,4.755748856479332
300071,2023-02-15,5.43,0.0265,11.6,5233891944.48,4.775560109898622
300071,2023-02-16,5.46,0.0055000000000000005,15.56,5262808474.56,3.415783118335546
300071,2023-02-17,5.23,-0.0421,10.47,5041115077.280001,4.104838674474688
300071,2023-02-20,5.52,0.0554,10.09,5320641534.719999,1.4057088310327117
300071,2023-02-21,5.44,-0.014499999999999999,11.26,5243530787.84,4.283026622383165
300071,2023-02-22,5.32,-0.022099999999999998,8.62,5127864667.52,1.007773361590759
300071,2023-02-23,5.1,-0.0414,9.41,4915810113.599999,1.6256474066897872
300071,2023-02-24,5.12,0.0039000000000000003,4.53,4935087800.32,1.2761736425278993
300071,2023-02-27,5.01,-0.0215,4.31,4829060523.36,3.2816808359418457
300071,2023-02-28,5.11,0.02,3.89,4925448956.96,4.658179860374269
300071,2023-03-01,5.27,0.0313,9.99,5079670450.719999,2.402065092198872
300071,2023-03-02,5.39,0.022799999999999997,11.16,5195336571.04,0.8637302521622269
300071,2023-03-03,5.24,-0.0278,7.17,5050753920.64,4.149220638638529
300071,2023-03-06,5.14,-0.0191,4.38,4954365487.04,1.9414125457310325
300071,2023-03-07,5.08,-0.011699999999999999,4.75,4896532426.88,0.5267548340359833
300071,2023-03-08,5.15,0.0138,3.63,4964004330.400001,1.2769586302382132
300071,2023-03-09,5.2,0.0097,6.37,5012198547.2,0.7626691989851113
300071,2023-03-10,5.11,-0.0173,4.22,4925448956.96,1.0794720900116934
300071,2023-03-13,5.21,0.0196,5.13,5021837390.56,2.6871815804002717
300071,2023-03-14,4.99,-0.042199999999999994,6.07,4809782836.64,4.729857758199208
300071,2023-03-15,4.89,-0.02,4.69,4713394403.04,2.6758095531400814
300071,2023-03-16,4.91,0.0040999999999999995,4.04,4732672089.76,3.2740600627995082
300071,2023-03-17,5.12,0.042800000000000005,7.49,4935087800.32,0.5001295817178529
300071,2023-03-20,5.04,-0.015600000000000001,5.49,4857977053.44,1.9875279582540286
300071,2023-03-21,5.29,0.0496,7.98,5098948137.44,4.426850616433434
300071,2023-03-22,5.63,0.0643,16.25,5426668811.68,1.015550101105469
300071,2023-03-23,5.57,-0.010700000000000001,11.1,5368835751.52,2.3481656549986956
300071,2023-03-24,5.75,0.0323,14.27,5542334932.0,3.3043592656718106
300071,2023-03-27,5.57,-0.0313,10.65,5368835751.52,3.7123620848430714
300071,2023-03-28,5.36,-0.0377,8.2,5166420040.96,3.5948227888606548
300071,2023-03-29,5.43,0.0131,7.7,5233891944.48,4.950348253484738
300071,2023-03-30,5.13,-0.0552,7.58,4944726643.68,0.9736212670152824
300071,2023-03-31,5.85,0.1404,20.41,5638723365.599999,1.4772264560045896
300071,2023-04-03,5.89,0.0068000000000000005,18.0,5677278739.04,3.6647388242483054
300071,2023-04-04,5.66,-0.039,10.41,5455585341.76,3.3167687615366854
300071,2023-04-06,5.37,-0.0512,8.59,5176058884.32,4.6401721049425
300071,2023-04-07,5.61,0.0447,9.48,5407391124.96,1.4141337431240826
300071,2023-04-10,5.25,-0.0642,8.14,5060392764.0,0.5491338718737527
300071,2023-04-11,5.37,0.0229,6.85,5176058884.32,3.9352092572398525
300071,2023-04-12,5.42,0.009300000000000001,6.17,5224253101.12,4.997417388667564
300071,2023-04-13,5.6,0.0332,11.62,5397752281.599999,1.6366410863657281
300071,2023-04-14,5.37,-0.041100000000000005,7.36,5176058884.32,3.673239243616626
300071,2023-04-17,5.09,-0.0521,6.56,4906171270.24,3.6109013540684964
300071,2023-04-18,5.14,0.0098,4.31,4954365487.04,4.0469757976951435
300071,2023-04-19,5.05,-0.0175,4.23,4867615896.8,1.2782838233178526
300071,2023-04-20,5.12,0.0139,4.15,4935087800.32,2.803940687223978
300071,2023-04-21,4.79,-0.0645,4.81,4617005969.44,4.702420005964615
300071,2023-04-24,4.81,0.0042,2.32,4636283656.16,3.6699880232824857
300071,2023-04-25,4.59,-0.045700000000000005,4.17,4424229102.24,4.6649129656792265
300071,2023-04-26,4.51,-0.0174,3.92,4347118355.36,2.396910671886212
300071,2023-04-27,4.16,-0.0776,6.09,4009758837.76,3.8697996309972567
300071,2023-04-28,4.47,0.0745,5.48,4308562981.92,4.126637420660843
300071,2023-05-04,4.5,0.0067,3.76,4337479512.0,1.1125184680958524
300071,2023-05-05,4.4,-0.0222,2.92,4241091078.4000006,0.6073933089965893
300071,2023-05-08,4.38,-0.0045000000000000005,2.64,4221813391.68,1.312642382070957
300071,2023-05-09,4.24,-0.032,3.47,4086869584.6400003,2.5140910888437715
300071,2023-05-10,4.27,0.0070999999999999995,3.08,4115786114.72,1.0632402179702303
300071,2023-05-11,4.46,0.044500000000000005,4.65,4298924138.56,3.74694922619854
300071,2023-05-12,4.25,-0.0471,3.45,4096508428.0,2.122859819240422
300071,2023-05-15,4.23,-0.004699999999999999,2.58,4077230741.28,3.083137534823014
300071,2023-05-16,4.04,-0.0449,3.07,3894092717.44,2.187654520107992
300071,2023-05-17,4.16,0.0297,2.67,4009758837.76,3.485650020948589
